"lat","lon","camp","state","name","type","phone","devel","sites","nforg","elev","upd","hookups","toilets","water","date","url","camp_id","url_confirmed","directions","reservations","comments","town","dump","showers","rv_length","pets","ra_number","season","fee","air_mi_from_town","dir_from_town"
"44.914250","-118.401120","North Fork John Day","OR","NORY","NF","541.427.3231","3","25","61405","5210",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","112","0",,"NR",,"Granite","ND","NS","0",,"0",,,"7.3","N"
"45.367100","-121.567700","Nottingham","OR","NOTT","NF","541.352.6002","3","23","60606","3353",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","113","0",,"NR",,"Hood River","ND","NS","0",,"0",,,,
"45.113500","-121.769900","Oak Fork","OR","OAKF","NF","503.622.3191","3","53","60609","3373",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mth.htm","114","0",,"RS",,"Government Camp","ND","NS","32",,"0",,,"13.2","S"
"42.518000","-124.039000","Oak Flat /Gravel Bar","OR","OAKG","NF","541.247.3600","2","31","61103","364",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/sis.htm","115","0",,"NR",,"Agness","ND","NS","0",,"0",,,"3.1","SE"
"44.499300","-120.386700","Ochoco Divide","OR","OCHD","NF","541.416.6500","4","28","60701","4734",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/och.htm","116","0",,"NR","dispersed","Prineville","ND","NS","0",,"0","all year","N$","26","NE"
"44.305560","-120.700000","Ochoco Lake","OR","OCHL","SP","541.447.1209",,,,"3146",,"NH",,,"1","www.rvthereyet.cc/campgrounds.php/11001","117","0",,"NR",,"Prineville","ND","NS","0",,"0",,,"6.7","E"
"44.396890","-120.424130","Ochoco Forest Camp","OR","OCHO","NF","541.416.6500","3","26","60701","4022","d","NH","VT","NW","1","forestcamping.com/dow/pacficnw/och.htm","118","0",,"RS",,"Prineville","ND","NS","0",,"73823","early jun-late sep",,,
"43.551030","-121.962650","Odell Creek","OR","ODEL","CP","541.433.3200",,"22",,"4793",,"NH","VT","NW","0","www.camprrm.com/Oregon%20Campgrounds.htm","119","0",,,,"Crescent Lake","ND","NS","0",,"0",,,"5.4","N"
"42.428880","-122.060060","Odessa","OR","ODES","NF","541.885.3400","3","6","60213","4222",,"NH","VT","NW","100716",,"120","0",,"NR",,"Klamath Falls","ND","NS","0",,"0",,"L$","20","NW"
"44.256640","-122.037210","Olallie","OR","OLAL","NF","541.822.3381","3","17","61801","2126",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","121","0",,"NR",,,"ND","NS","0",,"0",,,,
"44.860200","-121.772900","Olallie Meadow","OR","OLAM","NF","503.630.6861","2","7","60605","4498",,"NH","VT","NW","1",,"122","0",,"RS",,,"ND","NS","24","PA","0",,"L$",,
"44.784470","-118.595980","Olive Lake","OR","OLIV","NF","541.427.3231","3","59","61405","6076",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","123","0",,"NR",,"Granite","ND","NS","0",,"0",,,"8.9","W"
"45.152080","-116.874640","Ollokot","OR","OLLO","NF","541.426.4978","4","13","61604","4075",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/ww.htm","124","0",,"NR",,"Joseph","ND","NS","0",,"0",,"N$","22.2","SE"
"44.546580","-118.339940","Oregon","OR","OREG","NF","541.446.3351","3","12","61609","5016",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/ww.htm","125","0",,"NR",,"Unity","ND","NS","0",,"0",,,"10.5","NW"
"44.974380","-118.726760","Oriental","OR","ORIE","NF","541.427.3231","3","9","61405","3261",,"NH","VT","NW","1","www.fs.fed.us/r6/uma/recreation/campgrounds/nfjd-cg.shtml","126","1",,"NR",,"Dale","ND","NS","0",,"0",,,"10.8","E"
"45.769780","-123.959960","Oswald West State Park","OR","OSWA","SP","503.368.5154",,,,"837",,"NH",,,"1","www.oregonstateparks.org/park_195.php","127","0",,"NR","CLOSED to camping - tree problems","Arch Cape","ND","NS","0",,"0",,,"3.2","S"
"45.497070","-122.289800","Oxbow Regional Park","OR","OXBO","CP","503.797.1850",,,,"200",,"NH",,"DW","100309","www.oregonmetro.gov/index.cfm/go/by.web/id=150","128","0",,,,"Gresham","ND","SH","0",,"0",,,"6.8","E"
"43.669910","-122.431250","Packard Creek","OR","PACC","NF","541.782.2283","3","52","61810","1476","cc","NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","129","0",,"NR",,"Oakridge","ND","NS","28",,"0",,,"5.5","S"
"42.800540","-118.866460","Page Springs","OR","PAGE","BLM","541.573.4400",,,,"4295",,"NH",,,"1","www.blm.gov/or/resources/recreation/site_info.php?siteid=24","130","0",,"NR",,"Frenchglen","ND","NS","24",,"0",,,"3.1","SE"
"44.185220","-122.092030","Paradise","OR","PARA","NF","801.226.3564","4","64","61801","1627",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","131","0",,"RS",,"McKenzie Bridge","ND","NS","0","PA","70193","mid may-mid oct",,"3.6","E"
"44.177660","-118.766420","Parish Cabin","OR","PARI","NF","541.575.3000","3","21","60401","4934",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mal.htm","132","0",,"NR",,"Seneca","ND","NS","0",,"0",,,"10.6","E"
"42.600760","-122.323380","Parker Meadows","OR","PARK","NF","541.865.2700","3","10","61003","5066",,"NH","VT","DW","1",,"133","0",,"NR",,,"ND","NS","0",,"0",,,,
"43.722500","-123.211000","Pass Creek County Park","OR","PASS","CP","541.957.7001",,"30",,"2733","cc","WES",,"DW","100309","www.co.douglas.or.us/parks/view_park.asp?index=36&features=&cnt","134","1",,,,"Curtin","DP","SH","0",,"0",,,"0.1","E"
"44.812780","-121.791600","Paul Dennis - Ollalie Lake","OR","PAUD","NF","503.630.6861","3","17","60605","5003","cc","NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","135","0",,"NR",,"Detroit","ND","NS","0",,"0",,,"18.4","E"
"43.711860","-121.273820","Paulina Lake","OR","PAUL","NF","541.338.7869","4","69","60101","6348",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","136","0",,"RS",,"La Pine","ND","NS","30",,"72097","mid may-late sep",,"11.8","E"
"44.685000","-121.236110","Pelton Park","OR","PELT","UTIL","541.475.0517",,,,"1677",,,,,"100309","www.peltonpark.com/","137","1",,,,"Madras",,,"0",,"0",,,"6.3","NW"
"43.940080","-119.532730","Pendleton Springs Camp","OR","PEND","NF","541.573.4300","2","10","60402","6237",,"NH","VT","NW","1",,"138","0",,"NR",,,"ND","NS","0",,"0",,,,
"44.800200","-121.785400","Peninsula - Ollalie Lake","OR","PENI","NF","503.630.6861","3","43","60605","5007",,"NH","VT","NW","100716","forestcamping.com/dow/pacficnw/mth.htm","139","0",,"NR",,"Detroit","ND","NS","0",,"0",,,"18.5","E"
"45.116430","-119.317070","Penland Lake","OR","PENL","NF","541.676.9187","3","17","61402","4941",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/uma.htm","140","0",,"NR",,"Heppner","ND","NS","0",,"0",,"N$","20.1","SE"
"44.584320","-121.451130","Perry South","OR","PERR","NF","541.338.7869","3","63","60105","2057",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","141","0",,"RS",,"Culver","ND","NS","0","PA","74168","early jun-mid sep",,"12.4","W"
"43.790890","-120.943460","Pine Mountain","OR","PINE","NF","541.383.4000","3","6","60101","6250",,"NH","VT","NW","1","www.forestcamping.com/dow/pacficnw/descinfo.htm","142","1",,"NR",,"Bend","ND","NS","0",,"0",,,"26.1","SE"
"43.700350","-123.056266","Pine Meadows- Cottage Grove Lake","OR","PINM","COE","541.942.8657",,,,"817","cc","NH",,"DW","120703","corpslakes.usace.army.mil/visitors/projects.cfm?Id=G204020","143","0",,"RS",,"Cottage Grove","DP","SH","45","PA","73343","mid may-mid sep",,"6.7","S"
"45.113200","-121.800500","Pine Point","OR","PINP","NF","503.622.3191","3","59","60609","3274",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mth.htm","144","0",,"RS",,"Government Camp","ND","NS","0",,"71651","mid may-late aug",,"13.4","S"
"44.481500","-121.638150","Pine Rest","OR","PINR","NF","541.549.7700","3","8","60105","2956",,"NH","VT","NW","1","www.tripleblaze.com/2/3085/Campgrounds/Pine-Rest.html","145","1",,"NR",,"Sisters","ND","NS","0",,"0",,,"13.9","N"
"44.550430","-121.622060","Pioneer Ford","OR","PION","NF","541.549.7700","3","20","60105","2795",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","146","0",,"NR",,"Sisters","ND","NS","0",,"0",,,"18.3","N"
"43.966510","-121.808300","Point","OR","POIN","NF","541.383.4000","3","9","60101","4928",,"NH","VT","NW","1","www.traveloregon.com/Explore-Oregon/Southern-Oregon/Outdoor-Recreation/Camp-Oregon/Camping/Aspen-Point-Campground.aspx","147","1",,"NR",,"Bend","ND","NS","0",,"0",,,"25.3","W"
"43.312250","-122.195500","Poole Creek","OR","POOL","NF","541.498.2531","4","80","61503","4193",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/ump.htm","148","0",,"RS",,"Diamond Lake","ND","NS","35",,"70188","early jun-mid oct",,"9.7","N"
"42.892820","-124.077390","Powers County Park","OR","POWE","CP","541.439.2791",,,,"285",,"E",,"DW","100309","www.scod.com/cities/parks/index.html","149","1",,,,"Powers","DP","SH","0",,"0",,"L$","0.7","N"
"43.724310","-121.424840","Prairie","OR","PRAI","NF","541.383.4000","3","16","60101","4314",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","150","0",,"NR",,"La Pine","ND","NS","0",,"0",,,"5.4","NE"
"43.585950","-122.009970","Princess Creek","OR","PRIC","NF","541.433.3200","3","58","60102","4856",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/desc.htm","151","0",,"NR",,"Crescent Lake","ND","NS","0",,"0",,,"7.8","N"
"43.746660","-121.605840","Pringle Falls","OR","PRIN","NF","541.383.4000","3","7","60101","4245",,"NH","VT","DW","1",,"152","0",,"NR",,"Bend","ND","NS","0",,"0",,"L$","25.9","SW"
"44.130000","-120.723180","Main - Prineville Reservoir State Park","OR","MAIP","SP","541.447.4363",,"22",,"3973","cc","WES","FT","DW","100716","www.oregonstateparks.org/park_33.php","153","1",,"RS",,"Prineville",,"SH","0",,"402461","all year",,"13.0","SE"
"43.976350","-122.517130","Puma","OR","PUMA","NF","541.782.2283","3","11","61810","1237",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","154","0",,"NR",,"Lowell","ND","NS","0",,"0",,,"13.8","E"
"43.785090","-121.836590","Quinn River","OR","QUIN","NF","541.383.4000","3","40","60101","4475",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","155","0",,"NR",,"Bend","ND","NS","30",,"0",,,"32.1","SW"
"42.498000","-124.232000","Quosatana","OR","QUOS","NF","541.247.3600","4","43","61103","157",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/sis.htm","156","0",,"NR",,"Gold Beach","DP","NS","30",,"0",,,"11.5","NE"
"45.024600","-122.066700","Raab","OR","RAAB","NF","503.668.1700","3","27","60605","1657",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","157","0",,"RS",,"Estacada","ND","NS","24",,"71634","mid may-late aug",,"22.5","SE"
"45.078800","-122.042500","Rainbow","OR","RAIB","NF","503.630.6861","3","17","60605","1503",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","158","0",,"RS",,"Estacada","ND","NS","24",,"71628","mid may-late aug",,"20.3","SE"
"45.626670","-121.757780","Rainy Lake","OR","RAIN","NF","541.352.6002","2","5","60606","4019",,"NH","VT","NW","1","www.portlandhikersfieldguide.org/wiki/Rainy_Lake","159","1",,"NR",,"Parkdale","ND","NS","0",,"0",,"L$","10.7","NW"
"42.156000","-124.143000","Redwood Bar","OR","REDW","NF","541.247.3600","3","54","61103","390",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/sis.htm","160","0",,"NR",,"Chetco","ND","NS","0",,"0",,"L$","10.3","NE"
"43.671190","-121.770830","Reservoir","OR","RESE","NF","541.383.4000","3","28","60101","4357",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/desc.htm","161","0",,"NR",,,"ND","NS","0",,"0",,,,
"44.115641","-123.313238","Richardson Park","OR","RICH","CP","541.935.2005",,"88",,"371",,"E",,"DW","100309","www.lanecounty.org/parks/richard.htm","162","1",,,,"Eugene","DP","SH","0",,"0",,,"12.1","W"
"45.080300","-122.040600","Ripplebrook","OR","RIPP","NF","503.630.6861","3","13","60605","1509",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mth.htm","163","0",,"RS",,"Estacada","ND","NS","0",,"71627","mid may-late aug",,"20.3","SE"
"42.296800","-123.745100","River Bench","OR","RIVB","NF","541.471.6500","3","8","61102","2772","p","NH","VT","NW","1",,"164","0",,"NR","hike","Selma","ND","NS","0",,"0",,,,
"44.642070","-121.944270","Riverside - Detroit","OR","RIVD","NF","503.854.3366","3","37","61804","2438",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/wil.htm","165","0",,"NR",,"Sisters","ND","NS","24",,"0",,,"31.1","NW"
"45.043400","-122.060600","Riverside - Estacada","OR","RIVE","NF","503.630.6861","3","16","60605","1673",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mth.htm","166","0",,"RS",,"Estacada","ND","NS","0",,"71623","mid may-late aug",,"21.6","SE"
"45.032800","-122.057300","Riverford","OR","RIVF","NF","503.630.6861","3","10","60605","1568",,"NH","VT","NW","1","publiclands.org/explore/site.php?id=3769","167","1",,"NR",,"Estacada","ND","NS","16",,"0",,,"22.3","SE"
"42.822000","-122.493000","River Bridge","OR","RIVG","NF","541.865.2700","3","15","61003","2890",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/rog.htm","168","0",,"NR",,"Prospect","ND","NS","0",,"0",,,"4.7","N"
"44.442940","-121.634380","Riverside","OR","RIVS","NF","541.549.7700","3","16","60105","3041",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","169","0",,"NR",,"Sisters","ND","NS","0",,"0",,,"11.3","N"
"45.157800","-122.113400","Roaring River","OR","ROAR","NF","503.630.6861","3","19","60605","1073",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/mth.htm","170","0",,"RS",,"Estacada","ND","NS","0",,"71631","mid may-late aug",,"14.1","SE"
"45.340580","-121.571290","Robinhood","OR","ROBI",,"541.352.6002",,,,"3622","d",,,,"0","www.roadcamping.com/rv/Oregon/Parkdale/property_2738/rv_parks_campgrounds.html","171","0",,,"closed",,,,"0",,"0",,,,
"45.239790","-123.604800","Rocky Bend","OR","ROCB","NF","503.392.3161","3","6","61201","709",,"NH","VT","NW","1","www.fs.fed.us/r6/siuslaw/recreation/tripplanning/tillnewp/camp/rockybend.shtml","172","1",,"NR",,"Beaver","ND","NS","0",,"0",,,"11.1","E"
"42.708000","-124.059000","Rock Creek","OR","ROCC","NF","541.439.6200","3","7","61105","1220",,"NH","VT","NW","1","www.fs.fed.us/r6/siuslaw/recreation/tripplanning/newpflor/camp/rockcreek.shtml","173","1",,"NR",,"Agness","ND","NS","0",,"0",,,"10.5","N"
"43.767000","-121.831510","Rock Creek - La Pine","OR","ROCL","NF","541.383.4000","3","33","60101","4478",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","174","0",,"NR",,"Crescent","ND","NS","30",,"0",,,"22.1","N"
"45.221760","-121.382150","Rock Creek Reservoir","OR","ROCR","NF","541.544.0955","4","33","60601","2238","cc","NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","175","0",,"RS",,"Dufur","ND","NS","18",,"71659","mid may-late sep",,"20.1","SW"
"43.998180","-118.840790","Rock Springs","OR","ROCS","NF","541.573.4300","3","14","60402","5308",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mal.htm","176","0",,"NR",,"Burns","ND","NS","0",,"0",,,"30.4","N"
"44.185890","-124.110080","Rock Creek - Yachats","OR","ROCY","NF","541.547.3679","4","16","61208","56","cc","NH","VT","DW","1","forestcamping.com/dow/pacficnw/sius.htm","177","0",,"RS",,"Yachats","ND","NS","0",,"73917","mid may-mid sep",,"8.7","S"
"44.876110","-121.968610","Round Lake","OR","ROUL","NF","503.630.6861","2","6","60605","3714",,"NH","VT","NW","1","freecampsites.net/round-lake-campground/","178","1",,"NR",,,"ND","NS","0",,"0",,"N$",,
"44.442350","-121.782800","Round Lake","OR","ROUN","NF","541.549.7700","2","6","60105","4337",,"NH","VT","NW","1",,"179","0",,"NR",,"Sisters","ND","NS","0",,"0",,"N$","15.6","NW"
"45.449950","-121.580320","Routson","OR","ROUT","CP","541.387.6888",,,,"2500",,,,,"1","www.hoodriver.org/HRCCC_CategoryTemplate.asp?CategoryINDX=424","180","0",,,,"Mt.Hood Parkdale",,,"0",,"0",,,"6.1","S"
"43.706310","-122.742200","Rujada","OR","RUJA","NF","541.767.5000","4","20","61501","1276",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/ump.htm","181","0",,"NR",,"Cottage Grove","ND","NS","22",,"0",,,"17","E"
"43.496390","-122.328330","Sacandaga","OR","SACA","NF","541.782.2283","3","21","61810","2556",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","182","0",,"NR",,"Oakridge","ND","NS","0",,"0",,,"18.5","S"
"45.399860","-116.723280","Saddle Creek","OR","SADD","NF","541.426.4978","3","7","61604","6562",,"NH","VT","NW","1","www.eugenecarsey.com/camp/hellscanyon/hatpoint.htm","183","1",,"NR","RVs not recommended","Enterprise","ND","NS","0",,"0",,"N$","27","E"
"43.762780","-122.373060","Salmon Creek Falls","OR","SALM","NF","541.782.2283","3","17","61810","1581",,"NH","VT","DW","100716","forestcamping.com/dow/pacficnw/wil.htm","184","0",,"NR",,"Oakridge","ND","NS","0",,"0",,,"4.6","E"
"42.442000","-123.686000","Sam Brown","OR","SAMB","NF","541.471.6500","3","35","61102","2037",,"NH","VT","NW","100309","forestcamping.com/dow/pacficnw/sis.htm","185","0",,"NR",,"Merlin","ND","SH","35",,"0",,,"14.5","W"
"45.286650","-123.957750","Sand Beach","OR","SANB","NF","503.392.3161","5","101","61201","20",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/sius.htm","186","0",,"RS","OHV - very noisy ","Pacific City","DP","NS","30",,"0",,,"5.8","N"
"42.594650","-120.878650","Sandhill Crossing","OR","SAND","NF","541.943.3114","3","8","60203","6125",,"NH","VT","DW","1","www.eugenecarsey.com/camp/fremont/sandhill.htm","187","1",,"NR",,"Paisley","ND","NS","0",,"0",,,"18.2","W"
"43.601390","-122.451390","Sand Prairie","OR","SANP","NF","541.782.2283","3","33","61810","1611",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/wil.htm","188","0",,"NR",,"Oakridge","ND","NS","0",,"0",,"L$","10","S"
"44.711970","-122.115070","Santiam Flats","OR","SANT","NF","503.854.3366","3","32","61804","1591",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","189","0",,"NR",,"Detroit","ND","NS","0",,"0",,"L$","2.3","SE"
"43.785400","-122.955570","Schwarz","OR","SCHW","COE","541.942.1418",,,,"764",,"NH",,"DW","1","corpslakes.usace.army.mil/visitors/projects.cfm?Id=G204910","190","0",,"RS",,"Cottage Grove","DP","SH","0","PA","73394","mid apr-mid sep",,"5.3","E"
"44.212320","-121.888010","Scott Lake","OR","SCOL","NF","541.822.3381","3","10","61801","4833",,"NH","VT","NW","1","www.ohwy.com/or/s/scottlke.htm","191","1",,"NR",,"Sisters","ND","NS","0",,"0",,,"17.6","W"
"42.885880","-121.923300","Scott Creek","OR","SCOT","NF","541.365.7001","2","6","60211","4757",,"NH","VT","NW","1","www.ohwy.com/or/s/scottckcg.htm","192","1",,"NR",,"Chiloquin","ND","NS","0",,"0",,,"21.5","N"
"44.411390","-121.748670","Scout Lake","OR","SCOU","NF","541.338.7869","3","25","60105","3727",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","193","0",,"RS",,"Sisters","ND","NS","0","PA","71562","early jun-mid sep",,"12.9","NW"
"42.422000","-123.688000","Secret Creek","OR","SECC","NF","541.471.6500","3","9","61102","2037",,"NH","VT","NW","1",,"194","0",,"NR",,"Galice","ND","NS","0",,"0",,,"11.2","SW"
"43.514790","-122.441160","Secret","OR","SECR","NF","541.782.2283","3","6","61810","1965",,"NH","VT","NW","1",,"195","0",,"NR",,"Oakridge","ND","NS","0",,"0",,"L$","16","S"
"43.693060","-122.041670","Shadow Bay","OR","SHAB","NF","801.226.3564","4","106","61810","5489",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/wil.htm","196","0",,"RS",,"Oakridge","DP","NS","24","PA","75067","early jul-mid sep",,"21.3","E"
"44.844930","-122.300440","Shady Cove","OR","SHAC","NF","503.854.3366","3","15","61804","1549",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/wil.htm","197","0",,"NR",,"Mill City","ND","NS","0",,"0",,,"10.7","NE"
"45.258420","-117.382530","Shady","OR","SHAD","NF","541.426.4978","3","13","61605","5545",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/ww.htm","198","0",,"NR",,"Enterprise","ND","NS","0",,"0",,,"12.6","SW"
"43.665280","-122.807370","Sharps Creek","OR","SHAR","BLM","541.683.6600",,,,"1194",,"NH",,,"1","www.blm.gov/or/resources/recreation/files/brochures/Sharps_Creek.pdf","199","0",,"NR",,"Dorena",,,"0",,"0",,,"4.7","SE"
"43.729640","-121.784250","Sheep Bridge","OR","SHEE","NF","541.338.7869","3","23","60101","4367",,"NH","VT","DW","1","forestcamping.com/dow/pacficnw/desc.htm","200","0",,"RS",,"Crescent","ND","NS","0",,"96919","early may-late sep",,"19","N"
"45.084700","-121.920600","Shellrock Creek","OR","SHEL","NF","503.630.6861","3","8","60605","2385",,"NH","VT","NW","1","www.roadcamping.com/rv/Oregon/Estacada/property_2799/rv_parks_campgrounds.html","201","1",,"NR",,"Estacada","ND","NS","16",,"0",,,"24.6","SE"
"45.394600","-121.569000","Sherwood","OR","SHER","NF","541.352.6002","3","26","60606","3199",,"NH","VT","NW","1","forestcamping.com/dow/pacficnw/mth.htm","202","0",,"NR",,"Hood River","ND","NS","0",,"0",,,"21.6","S"
